TWEET_ONE_ID,TWEET_TWO_ID 
10059,11053
10059,11374
10059,12140
10059,13325
10059,13343
10059,13835
10059,13992
10059,14035
10059,14393
10059,14415
10059,15071
10059,16995
10059,17361
10059,17669
10059,17799
10059,18625
10059,19186
10059,19381
10059,19507
10059,19833
10059,23654
10059,23814
10059,24058
10059,24456
10059,24826
10059,25096
10059,26580
10059,29766
10059,29995
10059,30347
10059,30567
10059,31750
10059,31800
10059,31921
10059,32348
10059,35600
10059,35944
10059,36134
10059,37644
10059,37700
10059,38188
10059,38208
10059,38256
10059,38334
10059,38335
10059,38831
10059,39159
10059,39373
10059,39546
10061,7630
10073,7654
10073,8234
10073,12599
10073,13655
10073,14595
10073,15440
10073,15461
10073,21921
10073,22928
10073,24489
10073,25355
10073,25361
10073,27645
10073,29110
10073,30083
10073,31508
10073,32464
10073,32477
10073,32501
10073,32814
10073,33853
10073,38966
10075,32342
10077,16709
10077,16710
10085,892
10085,7293
10085,31341
10087,9582
10087,17308
10087,23759
10104,10029
10109,9014
10109,9147
10112,21048
10112,21056
10112,21160
10112,23759
10112,29638
10115,21681
10115,29395
10116,39770
10124,8904
10126,39084
10130,13599
10130,19443
10130,29151
10130,33655
10130,33731
10130,37032
10133,3967
10133,37082
10139,25173
10150,9999
10151,7350
10151,16349
10151,19464
10151,37103
10152,6799
10154,3990
10157,19440
10157,27300
10157,28194
10169,7197
10169,7357
10169,13589
10169,18807
10169,19402
10169,19405
10169,39831
10174,14559
10177,27628
10178,11238
10178,14339
10183,19511
10183,28212
10183,28219
10184,37283
10188,9582
10199,807
10199,849
10199,892
10199,1007
10199,1195
10199,2244
10199,2497
10199,2621
10199,3422
10199,3826
10199,5593
10199,5637
10199,6046
10199,7141
10199,7244
10199,7259
10199,7336
10199,9053
10199,10042
10199,11934
10199,13343
10199,13941
10199,14528
10199,16995
10199,17395
10199,17457
10199,17591
10199,18116
10199,18625
10199,19404
10199,19833
10199,19892
10199,19946
10199,22443
10199,23981
10199,24001
10199,24058
10199,26650
10199,26960
10199,29766
10199,29995
10199,29999
10199,30310
10199,30703
10199,31878
10199,31963
10199,33634
10199,34070
10199,34800
10199,35625
10199,36134
10199,38228
10199,38745
10199,38764
10199,39192
10199,39375
10214,12617
10229,10013
10229,32492
10229,33633
10232,27167
10235,5271
10240,5321
10240,29856
10256,437
10256,473
10256,1091
10256,1444
10256,1448
10256,3641
10256,4959
10256,8402
10256,8563
10256,8799
10256,8882
10256,8885
10256,8963
10256,9509
10256,9518
10256,9546
10256,9582
10256,10257
10256,10313
10256,10331
10256,12977
10256,13846
10256,13943
10256,15713
10256,16016
10256,17258
10256,17308
10256,17310
10256,17313
10256,17348
10256,17353
10256,17361
10256,17362
10256,17378
10256,18453
10256,19381
10256,21415
10256,22204
10256,23759
10256,24276
10256,27369
10256,27533
10256,27675
10256,27754
10256,29113
10256,29451
10256,29947
10256,31852
10256,34282
10256,34788
10256,34803
10256,37056
10256,38179
10256,39864
10257,4959
10257,10256
10257,17313
10257,23759
10268,1091
10268,8885
10268,8963
10268,9582
10268,10331
10268,23759
10268,29961
10268,36088
10268,36134
10268,38179
10272,19377
10278,10035
10291,3641
10291,4959
10291,17313
10291,27661
10291,31328
10292,33125
10294,32492
10306,18453
10309,26967
10310,4885
10310,8920
10312,18635
10312,37797
10313,3641
10313,9582
10313,10256
10314,19399
10323,279
10323,1476
10323,8584
10323,9426
10323,11041
10323,14035
10323,24602
10323,29999
10324,8931
10328,9213
10328,36969
10331,279
10331,1444
10331,1448
10331,3641
10331,4959
10331,8402
10331,8563
10331,8885
10331,8963
10331,9509
10331,9518
10331,9582
10331,10256
10331,10268
10331,17308
10331,17313
10331,17348
10331,17362
10331,17378
10331,21415
10331,23759
10331,23967
10331,27369
10331,27754
10331,29999
10331,30310
10331,30380
10331,34788
10331,34803
10331,38179
10331,38764
10331,39580
10332,10334
10332,15713
10332,23759
10334,10332
10334,23759
10337,36962
10339,5470
10339,32055
10339,39388
10345,9900
10354,1444
10354,3851
10354,7234
10354,7336
10354,9214
10354,26981
10354,27218
10354,29379
10354,31764
10354,36960
10354,38975
10356,279
10358,4918
10358,34166
10363,2520
10363,8402
10363,9582
10363,15771
10363,17362
10363,23759
10363,34803
10364,37736
10376,14876
10380,28171
10384,8554
10391,1337
10392,39150
10394,8234
10394,20524
10394,30083
10403,29211
10406,1751
10406,4221
10406,4492
10406,4518
10406,7969
10406,9168
10406,9278
10406,12658
10406,19609
10406,22015
10406,24459
10406,24465
10406,24806
10406,25437
10406,28039
10406,28259
10406,32407
10406,33272
10406,36471
10406,38177
10406,38212
10406,38302
10406,38315
10406,38316
10410,31132
10422,38227
10422,38753
10424,3657
10425,3669
10428,1146
10428,3584
10428,6945
10428,8889
10428,8983
10428,9432
10428,9858
10428,12977
10428,15686
10428,15713
10428,15773
10428,17074
10428,18351
10428,21384
10428,21403
10428,23986
10428,27168
10428,27376
10428,29048
10428,31526
10428,38227
10428,39012
10428,39899
10430,437
10430,473
10430,808
10430,1195
10430,1279
10430,1444
10430,2244
10430,2621
10430,3422
10430,3624
10430,3674
10430,3873
10430,5231
10430,7141
10430,8396
10430,8563
10430,9534
10430,11934
10430,13964
10430,16995
10430,17361
10430,17669
10430,18478
10430,18686
10430,19729
10430,19833
10430,23759
10430,24456
10430,26650
10430,26960
10430,27376
10430,29451
10430,29766
10430,29902
10430,29947
10430,29995
10430,29999
10430,30186
10430,30310
10430,31750
10430,31852
10430,35944
10430,37949
10430,38256
10430,38764
10430,39546
10430,39864
10432,18001
10433,30234
10438,3708
10447,15686
10461,23759
10474,6425
10474,7087
10474,11673
10474,11768
10474,18468
10474,19630
10474,19750
10474,20246
10474,20247
10474,20329
10474,24409
10474,24928
10474,25813
10474,26228
10474,28119
10474,30529
10474,30912
10474,32501
10474,37142
10474,39720
10479,9825
10480,3743
10483,1242
10483,19942
10489,15999
10501,17617
10501,18001
10502,26780
10504,565
10504,13037
10504,29056
10508,9407
10508,9900
10508,27586
10510,17353
10515,27120
10518,9847
10522,14126
10534,34394
10534,36042
10545,4073
10545,21038
10545,23645
10545,32999
10550,35031
10556,22231
10556,39787
10567,1146
10567,34083
10568,9867
10575,9876
10583,9874
10620,31133
10622,3176
10622,21995
10622,23854
10622,37147
10639,4990
10639,5842
10639,7174
10639,11679
10639,21578
10639,22182
10639,32464
10639,33935
10639,39709
10654,5507
10654,20247
10654,20349
10654,24875
10654,31133
10677,808
10677,1101
10677,1807
10677,2244
10677,2621
10677,3422
10677,3674
10677,3954
10677,5114
10677,5593
10677,5604
10677,6046
10677,6681
10677,7141
10677,7372
10677,7384
10677,7860
10677,8651
10677,11200
10677,12101
10677,13941
10677,14415
10677,14478
10677,14528
10677,16995
10677,17439
10677,18760
10677,19480
10677,19729
10677,19833
10677,22443
10677,23175
10677,26650
10677,26960
10677,27836
10677,27947
10677,29995
10677,30246
10677,30347
10677,31750
10677,31951
10677,35503
10677,35944
10677,37700
10677,38256
10677,38831
10677,39159
10677,39192
10677,39329
10677,39546
10677,39698
10677,39858
10682,23085
10686,14207
10686,20964
10686,26608
10686,26947
10690,1195
10690,2621
10690,3422
10690,3674
10690,5231
10690,7141
10690,7244
10690,11374
10690,12977
10690,13325
10690,13964
10690,14035
10690,16995
10690,19833
10690,22555
10690,28172
10690,28239
10690,28274
10690,29766
10690,29995
10690,31750
10690,33725
10690,35944
10690,38188
10690,38228
10690,38256
10690,38334
10690,39159
10690,39546
10692,22791
10703,2244
10703,3422
10703,3476
10703,3879
10703,5593
10703,6046
10703,6590
10703,8482
10703,9851
10703,14415
10703,14528
10703,17395
10703,18760
10703,19729
10703,22273
10703,23175
10703,26960
10703,31951
10703,39192
10722,11673
10722,11768
10722,12372
10722,16278
10722,18702
10722,22309
10722,24566
10722,24928
10722,26412
10722,32501
10722,33281
10722,36815
10722,39033
10722,39691
10750,1767
10763,34039
10765,7969
10765,9782
10765,24465
10765,24806
10778,25746
10782,3287
10790,10813
10790,10837
10790,10937
10798,11479
10798,19441
10798,32372
10801,7582
10801,9057
10801,24952
10801,25708
10813,10790
10813,10837
10813,10937
10837,10790
10837,10813
10837,10937
10847,10910
10910,10847
10919,418
10919,25269
10927,10963
10937,10790
10937,10813
10937,10837
10955,11374
10955,19833
10955,30347
10963,10927
10968,2759
10968,3983
10968,5796
10968,11095
10968,13199
10968,18382
10968,18431
10968,18474
10968,18538
10968,19114
10968,20247
10968,24409
10968,25007
10968,34133
10968,34573
11000,2598
11000,13587
11000,19398
11000,28168
11000,33591
11001,2599
11004,8434
11004,12166
11004,15868
11004,30567
11004,31308
11015,19096
11017,3862
11017,29029
11018,4794
11018,4982
11018,19596
11018,33996
11018,37469
11018,37507
11023,7969
11023,13818
11023,24822
11023,28269
11025,31496
11026,8983
11032,2128
11032,5404
11032,14291
11032,16342
11034,38673
11036,37000
11036,39759
11036,39764
11041,5227
11041,9426
11041,10323
11041,12847
11041,14035
11041,14089
11041,23529
11041,24108
11041,29999
11041,30037
11041,35661
11041,35979
11041,36081
11041,37338
11041,38208
11041,39896
11047,2356
11048,1111
11048,4772
11048,4823
11048,7847
11048,8322
11048,11516
11048,12663
11048,12783
11048,14595
11048,14737
11048,18286
11048,20343
11048,20358
11048,22710
11048,22928
11048,22956
11048,28219
11048,29389
11048,29946
11048,29976
11048,30121
11048,39107
11053,808
11053,849
11053,1146
11053,1195
11053,2239
11053,2244
11053,2509
11053,2621
11053,3422
11053,3624
11053,6046
11053,7141
11053,7244
11053,7330
11053,7336
11053,7384
11053,7860
11053,8482
11053,8563
11053,9195
11053,10059
11053,13325
11053,13941
11053,14035
11053,14415
11053,15686
11053,15767
11053,16995
11053,17361
11053,17395
11053,17457
11053,17591
11053,18116
11053,18625
11053,19507
11053,19833
11053,22075
11053,22443
11053,24058
11053,26650
11053,26960
11053,29153
11053,29995
11053,29999
11053,30347
11053,31750
11053,34040
11053,34800
11053,35944
11053,37051
11053,38256
11053,38334
11053,39159
11053,39192
11053,39546
11061,5913
11062,1146
11062,5593
11062,7336
11062,8442
11062,12977
11062,13284
11062,14415
11062,17457
11062,19252
11062,20672
11062,24160
11062,29995
11062,29999
11062,30037
11062,31934
11062,34800
11062,36134
11062,36699
11062,38228
11062,38764
11062,39373
11067,24534
11078,22185
11078,37486
11078,38196
11078,38223
11078,38282
11078,38283
11078,38305
11079,31851
11095,10968
11097,20387
11098,3071
11098,12776
11098,19424
11098,38219
11098,38243
11100,22255
11117,3516
11125,22790
11126,35625
11129,7654
11129,8234
11129,32179
11137,3442
11151,28294
11154,4961
11154,8563
11168,28311
11170,38839
11171,38
11184,20840
11184,24952
11184,25048
11184,29326
11184,31508
11184,31821
11184,32875
11184,33030
11184,33755
11184,33853
11184,37237
11184,37678
11200,808
11200,849
11200,1007
11200,1178
11200,2509
11200,2621
11200,3674
11200,3954
11200,4535
11200,5231
11200,5390
11200,5611
11200,6046
11200,6681
11200,7141
11200,7244
11200,7259
11200,7372
11200,7384
11200,7860
11200,8673
11200,8968
11200,9053
11200,10677
11200,11360
11200,11374
11200,11938
11200,12101
11200,13831
11200,13835
11200,14478
11200,14528
11200,15739
11200,16995
11200,17041
11200,17439
11200,17591
11200,17672
11200,17712
11200,18116
11200,18625
11200,18686
11200,19404
11200,19729
11200,19833
11200,19946
11200,21131
11200,22443
11200,23175
11200,26580
11200,26650
11200,27836
11200,27947
11200,29153
11200,29790
11200,30347
11200,30353
11200,31750
11200,31951
11200,31963
11200,32011
11200,32348
11200,35944
11200,37700
11200,38256
11200,38831
11200,39159
11200,39175
11200,39329
11218,30451
11225,3660
11226,207
11226,222
11226,537
11226,1111
11226,3364
11226,4181
11226,4475
11226,4508
11226,4772
11226,4823
11226,5961
11226,7800
11226,7847
11226,8322
11226,9034
11226,12599
11226,12660
11226,12661
11226,12663
11226,12711
11226,13651
11226,13655
11226,14014
11226,14463
11226,14523
11226,14595
11226,14636
11226,14895
11226,15461
11226,17258
11226,17748
11226,18286
11226,19665
11226,19684
11226,19713
11226,20343
11226,20344
11226,20356
11226,20358
11226,20359
11226,20360
11226,20524
11226,20660
11226,22646
11226,22826
11226,22854
11226,22867
11226,22901
11226,22928
11226,22951
11226,23900
11226,24489
11226,24507
11226,25723
11226,25959
11226,27645
11226,27718
11226,28174
11226,28315
11226,30083
11226,30121
11226,30494
11226,31286
11226,31485
11226,32464
11226,32477
11226,32543
11226,32814
11226,33965
11226,34367
11226,34539
11226,36746
11226,36870
11226,36879
11226,37218
11226,37324
11226,38966
11238,9030
11238,10178
11238,12550
11238,21381
11238,34197
11238,39522
11247,24182
11251,8485
11251,8561
11251,11478
11251,14536
11251,30037
11251,30314
11251,30315
11251,32125
11251,35982
11257,2128
11257,14291
11267,7336
11267,39193
11281,13422
11281,25766
11281,33302
11297,1146
11297,3584
11297,6945
11297,8983
11297,9432
11297,9858
11297,15686
11297,17074
11297,17395
11297,17457
11297,18351
11297,21384
11297,21403
11297,22075
11297,23986
11297,27168
11297,30567
11297,30659
11297,31526
11297,38227
11297,38705
11297,39012
11297,39479
11311,13747
11311,20777
11311,24163
11311,27179
11311,37568
11312,39579
11327,16112
11330,34234
11332,13655
11332,14041
11332,32464
11332,36743
11346,32079
11346,38077
11353,34328
11356,2694
11360,808
11360,849
11360,1007
11360,1195
11360,2255
11360,2509
11360,2621
11360,5231
11360,5604
11360,5772
11360,6046
11360,6681
11360,7141
11360,7244
11360,7259
11360,7384
11360,7708
11360,7860
11360,8673
11360,9845
11360,11200
11360,11374
11360,11938
11360,13325
11360,13941
11360,14035
11360,15686
11360,15739
11360,15838
11360,16995
11360,17041
11360,17457
11360,17591
11360,17672
11360,18116
11360,18625
11360,18686
11360,19404
11360,19561
11360,19833
11360,19946
11360,21131
11360,22443
11360,22568
11360,24058
11360,26580
11360,26650
11360,27836
11360,27947
11360,29153
11360,29790
11360,30347
11360,30353
11360,31750
11360,32011
11360,33550
11360,34298
11360,34800
11360,35625
11360,35944
11360,37051
11360,37700
11360,38256
11360,38334
11360,39159
11360,39192
11360,39329
11360,39375
11360,39546
11360,39698
11374,808
11374,849
11374,1104
11374,1146
11374,1195
11374,1685
11374,2244
11374,2509
11374,2621
11374,3422
11374,3674
11374,5012
11374,5231
11374,5372
11374,5604
11374,6046
11374,6590
11374,6681
11374,7141
11374,7242
11374,7244
11374,7336
11374,7384
11374,7860
11374,8396
11374,8563
11374,9509
11374,10059
11374,10690
11374,10955
11374,11200
11374,11360
11374,11934
11374,12101
11374,13325
11374,13941
11374,14035
11374,14528
11374,16995
11374,17361
11374,17439
11374,17457
11374,17669
11374,17672
11374,17712
11374,18116
11374,18478
11374,18686
11374,19381
11374,19729
11374,19833
11374,19985
11374,21131
11374,21411
11374,23175
11374,23552
11374,23654
11374,23981
11374,24058
11374,24456
11374,24826
11374,26580
11374,26650
11374,26960
11374,27662
11374,27947
11374,29153
11374,29995
11374,29999
11374,30347
11374,30763
11374,31750
11374,31951
11374,32011
11374,35570
11374,35600
11374,35944
11374,35979
11374,35996
11374,36134
11374,36781
11374,37644
11374,37700
11374,38188
11374,38228
11374,38256
11374,38334
11374,38335
11374,38755
11374,38764
11374,39159
11374,39546
11374,39698
11449,13655
11449,23972
11450,3251
11450,4823
11450,17258
11450,20358
11450,32543
11450,36750
11451,13655
11451,20247
11463,38946
11469,8574
11469,17616
11474,12166
11474,15073
11474,31308
11474,39338
11478,8561
11478,8569
11478,11251
11478,32125
11479,10798
11479,19441
11479,32372
11481,13988
11481,14161
11481,32993
11484,3180
11484,8332
11484,11673
11484,16278
11484,25682
11487,11488
11488,11487
11494,2409
11494,2458
11494,5781
11494,13627
11494,20972
11494,21095
11494,21133
11494,22719
11494,24781
11494,30912
11494,31450
11494,34093
11494,34759
11494,39720
11500,11570
11508,32383
11508,33730
11515,5642
11516,4399
11516,7524
11516,11048
11516,12783
11516,18717
11516,19618
11516,20760
11516,22710
11516,22784
11516,22859
11516,23135
11516,24223
11516,24224
11516,24777
11516,25950
11516,26438
11516,26529
11516,26917
11516,28219
11516,29389
11516,30068
11516,30090
11516,30142
11516,30970
11516,31370
11516,39107
11521,23759
11527,26674
11534,11535
11534,11536
11535,11534
11535,11536
11536,11534
11536,11535
11545,11546
11546,11545
11570,963
11570,1660
11570,11500
11570,11673
11570,22182
11570,22364
11570,23128
11570,23921
11570,23948
11570,23972
11570,24409
11570,24616
11570,24875
11570,25708
11570,25709
11570,25952
11570,27969
11570,28846
11570,32477
11570,32501
11570,32536
11570,32974
11570,32984
11570,35781
11584,1770
11600,22649
11609,934
11609,28139
11609,39691
11617,23921
11634,832
11634,18425
11634,23850
11634,23876
11634,32532
11634,36777
11634,39119
11637,8811
11637,15581
11637,22187
11637,34379
11668,11676
11668,11682
11673,70
11673,146
11673,1660
11673,2976
11673,3097
11673,3180
11673,4799
11673,5507
11673,5848
11673,5954
11673,6534
11673,7087
11673,7174
11673,7176
11673,10474
11673,10722
11673,11484
11673,11570
11673,11679
11673,11768
11673,12303
11673,12372
11673,13655
11673,14113
11673,15423
11673,16101
11673,16278
11673,17947
11673,17995
11673,18425
11673,18468
11673,18474
11673,18676
11673,19630
11673,19750
11673,20247
11673,20305
11673,20329
11673,20834
11673,21995
11673,22182
11673,23804
11673,23921
11673,23972
11673,24409
11673,24502
11673,24875
11673,24928
11673,25107
11673,25750
11673,26228
11673,26412
11673,27980
11673,28119
11673,29773
11673,30529
11673,30912
11673,32464
11673,32501
11673,32536
11673,32814
11673,32984
11673,33281
11673,35781
11673,36743
11673,37278
11673,39033
11673,39691
11673,39720
11676,11668
11676,11682
11678,2733
11678,16099
11678,28099
11679,146
11679,164
11679,205
11679,207
11679,247
11679,814
11679,963
11679,1660
11679,3051
11679,4475
11679,4799
11679,5507
11679,5816
11679,5848
11679,6503
11679,6534
11679,7561
11679,8351
11679,10639
11679,11673
11679,11704
11679,12303
11679,13655
11679,13769
11679,14014
11679,15440
11679,15461
11679,17995
11679,18425
11679,18468
11679,18474
11679,19630
11679,20194
11679,20247
11679,20305
11679,20351
11679,20534
11679,20580
11679,22182
11679,22928
11679,23850
11679,23921
11679,23948
11679,24409
11679,24489
11679,24616
11679,24875
11679,24909
11679,25240
11679,25959
11679,28119
11679,29953
11679,30424
11679,30554
11679,31508
11679,32464
11679,32477
11679,32501
11679,32531
11679,32814
11679,32984
11679,34028
11679,34759
11679,34799
11679,36743
11679,36777
11679,38966
11679,39565
11679,39691
11679,39709
11679,39720
11682,11668
11682,11676
11704,1288
11704,4454
11704,5848
11704,6534
11704,6536
11704,11679
11704,12019
11704,13655
11704,14041
11704,18468
11704,19630
11704,20246
11704,20247
11704,23921
11704,24409
11704,32383
11704,36743
11730,37321
11734,14049
11734,32524
11748,21028
11748,21033
11748,21078
11748,21107
11748,32377
11750,5329
11750,7439
11750,7544
11750,7572
11750,18034
11750,23135
11750,23804
11750,26210
11750,32480
11750,37530
11766,29063
11768,7087
11768,10474
11768,10722
11768,11673
11768,12303
11768,12372
11768,16278
11768,18468
11768,19630
11768,20329
11768,22833
11768,24928
11768,26228
11768,26412
11768,28119
11768,28139
11768,30529
11768,32501
11768,33281
11768,39033
11768,39720
11769,13988
11769,18468
11769,19819
11769,20246
11769,24011
11769,32469
11769,32993
11769,34573
11778,15175
11778,38199
11800,11801
11801,11800
11806,15017
11832,22182
11832,25952
11832,33935
11834,36390
11846,11970
11862,35982
11872,4802
11872,22334
11872,39250
11889,33405
11898,22920
11899,9741
11906,1463
11906,1596
11906,3136
11906,4392
11906,4518
11906,5498
11906,7658
11906,7969
11906,9277
11906,9278
11906,12658
11906,13701
11906,14627
11906,16515
11906,16630
11906,16636
11906,16646
11906,20451
11906,20829
11906,22015
11906,22686
11906,22687
11906,22941
11906,24465
11906,24806
11906,24909
11906,24970
11906,25437
11906,25457
11906,25491
11906,28039
11906,28269
11906,32132
11906,32178
11906,32407
11906,32664
11906,33272
11906,33565
11906,34151
11906,36342
11906,36471
11906,38177
11906,38212
11906,38538
11906,38759
11913,164
11913,4990
11913,7087
11913,8351
11913,18468
11913,22182
11913,24489
11913,24909
11913,25952
11913,28846
11913,32501
11913,39709
11913,39720
11934,437
11934,473
11934,1195
11934,2621
11934,3422
11934,3674
11934,5231
11934,5593
11934,7141
11934,7242
11934,7244
11934,9509
11934,10199
11934,10430
11934,11374
11934,12887
11934,13325
11934,14035
11934,16995
11934,17361
11934,17669
11934,18478
11934,19381
11934,19833
11934,19985
11934,23654
11934,24277
11934,24456
11934,24826
11934,26650
11934,29451
11934,29766
11934,29902
11934,29995
11934,30695
11934,31750
11934,31852
11934,35625
11934,35944
11934,36134
11934,36781
11934,38256
11934,38764
11934,39159
11934,39546
11934,39864
11938,808
11938,849
11938,983
11938,1007
11938,2509
11938,2621
11938,6046
11938,7141
11938,7384
11938,7860
11938,8517
11938,8673
11938,11200
11938,11360
11938,14035
11938,15071
11938,17041
11938,18116
11938,18625
11938,19389
11938,19833
11938,21131
11938,22443
11938,24058
11938,29790
11938,30347
11938,33278
11938,34070
11938,35625
11938,35944
11938,38256
11938,38831
11938,39159
11938,39329
11942,13505
11945,3954
11945,5611
11945,17532
11945,21549
11945,39235
11967,18676
11967,23804
11967,33748
11967,33750
11967,33755
11967,34811
11970,11846
11988,5842
11988,37147
11994,27781
12001,30643
12004,24127
12004,36138
12007,9858
12007,12179
12007,13911
12007,15583
12007,19432
12007,30567
12019,1288
12019,5507
12019,8254
12019,11704
12019,13655
12019,14041
12019,20194
12019,20247
12019,20881
12019,23921
12019,24409
12019,25813
12019,32383
12019,35781
12019,36743
12021,15815
12021,35376
12031,5733
12033,12048
12038,6690
12040,19156
12040,22815
12040,34102
12043,4110
12043,29995
12043,35589
12048,12033
12048,30000
12048,30002
12070,19300
12077,15813
12084,15840
12088,19261
12101,808
12101,849
12101,1104
12101,2244
12101,2509
12101,2621
12101,3422
12101,3674
12101,3954
12101,5611
12101,6046
12101,6590
12101,6681
12101,7141
12101,7372
12101,7384
12101,7860
12101,10677
12101,11200
12101,11374
12101,13941
12101,14478
12101,14528
12101,15071
12101,16995
12101,18116
12101,18760
12101,19480
12101,19833
12101,23175
12101,24058
12101,24133
12101,26650
12101,26960
12101,27836
12101,27947
12101,30347
12101,31750
12101,31951
12101,32011
12101,35503
12101,35625
12101,35944
12101,35979
12101,37700
12101,38256
12101,38831
12101,39144
12101,39159
12101,39192
12101,39329
12101,39698
12128,1146
12128,2120
12128,3521
12128,8889
12128,8983
12128,9432
12128,12977
12128,13290
12128,13787
12128,15713
12128,18351
12128,21403
12128,23986
12128,27168
12128,31526
12128,39012
12128,39776
12128,39899
12140,1279
12140,2239
12140,2509
12140,3674
12140,5012
12140,8651
12140,10059
12140,17669
12140,18625
12140,23981
12140,26619
12140,29766
12140,31921
12140,35944
12140,39329
12153,2244
12153,2332
12153,5615
12153,26960
12161,1040
12161,1146
12161,3521
12161,3568
12161,4959
12161,5987
12161,6872
12161,6875
12161,6939
12161,8889
12161,12977
12161,13787
12161,15713
12161,17362
12161,18547
12161,21415
12161,22861
12161,23986
12161,24261
12161,29005
12161,30314
12161,30315
12161,30671
12161,31526
12161,33642
12161,34282
12161,36549
12161,39012
12161,39899
12166,9242
12166,11004
12166,11474
12166,15073
12166,15868
12166,22356
12166,31308
12166,31310
12166,31495
12166,39338
12176,807
12176,13164
12176,19892
12176,27634
12176,31878
12179,12007
12181,7588
12218,18607
12228,18645
12228,30380
12230,1876
12230,15973
12231,570
12231,1955
12231,13063
12231,15447
12231,15553
12231,18026
12231,26210
12231,26222
12231,26224
12231,32412
12231,32480
12272,12478
12280,12325
12280,37905
12303,146
12303,1288
12303,1660
12303,4164
12303,4799
12303,5507
12303,5848
12303,6534
12303,7087
12303,11673
12303,11679
12303,11768
12303,13655
12303,15440
12303,18425
12303,18468
12303,19630
12303,20247
12303,23850
12303,24409
12303,26228
12303,28119
12303,28139
12303,32388
12303,32464
12303,32490
12303,32814
12303,34499
12303,36743
12303,36777
12303,37278
12303,39691
12306,23877
12306,29637
12306,29670
12306,35994
12317,5161
12317,17308
12317,17540
12317,29638
12317,31244
12319,23759
12319,30380
12325,12280
12329,3010
12329,17540
12329,23759
12329,29745
12329,30854
12360,15180
12360,18686
12360,23042
12360,37700
12360,39698
12372,70
12372,7576
12372,10722
12372,11673
12372,11768
12372,16278
12372,18328
12372,18457
12372,19630
12372,20329
12372,20710
12372,22833
12372,24502
12372,24928
12372,25000
12372,25107
12372,26228
12372,26412
12372,28126
12372,30529
12372,32501
12372,37936
12372,39033
12372,39720
12379,38044
12403,15
12403,30773
12415,118
12415,5593
12415,7336
12415,12439
12415,14415
12415,17799
12415,35519
12417,9696
12430,17616
12430,39273
12430,39582
12439,12415
12439,35519
12466,22928
12466,36746
12467,31821
12467,32875
12472,5629
12472,30969
12473,25578
12478,12272
12495,36875
12514,19203
12514,30249
12514,30834
12514,30972
12519,26770
12538,17457
12538,38861
12546,2228
12550,11238
12550,21381
12550,34197
12564,17307
12564,27019
12567,18044
12570,22228
12570,36573
12584,39265
12595,146
12595,19748
12595,30843
12595,32427
12595,32477
12595,32984
12595,39598
12599,205
12599,207
12599,222
12599,492
12599,3097
12599,3351
12599,4475
12599,4508
12599,4814
12599,4823
12599,5507
12599,5816
12599,6503
12599,7654
12599,7658
12599,7800
12599,7847
12599,8234
12599,8322
12599,9034
12599,10073
12599,11226
12599,12660
12599,12663
12599,13651
12599,13655
12599,14014
12599,14595
12599,15461
12599,17258
12599,17748
12599,18286
12599,19581
12599,19665
12599,19684
12599,19713
12599,20305
12599,20343
12599,20344
12599,20356
12599,20358
12599,20359
12599,20524
12599,20534
12599,20660
12599,21921
12599,22646
12599,22650
12599,22854
12599,22901
12599,22928
12599,23656
12599,23900
12599,23948
12599,23949
12599,24377
12599,24489
12599,24507
12599,24909
12599,25723
12599,25959
12599,26412
12599,27184
12599,27645
12599,27718
12599,28174
12599,28315
12599,29953
12599,30083
12599,30117
12599,30843
12599,31133
12599,31508
12599,32149
12599,32405
12599,32464
12599,32475
12599,32477
12599,32501
12599,32531
12599,32543
12599,32814
12599,33122
12599,33760
12599,33908
12599,33965
12599,34367
12599,34539
12599,34799
12599,36743
12599,36746
12599,36750
12599,36870
12599,37218
12599,37262
12599,37426
12599,38966
12600,4181
12600,5329
12600,8322
12600,12663
12600,33760
12600,33766
12600,33850
12600,33870
12600,33908
12600,37452
12608,146
12608,33339
12617,10214
12623,12640
12633,222
12633,9052
12633,18286
12633,19684
12633,20343
12633,20358
12633,22901
12633,28315
12634,7839
12640,12623
12653,222
12653,537
12653,1111
12653,7800
12653,7847
12653,9034
12653,12663
12653,12711
12653,14595
12653,14895
12653,18286
12653,19665
12653,19684
12653,20343
12653,20344
12653,20358
12653,22867
12653,22901
12653,22968
12653,26474
12653,28315
12653,30121
12653,30494
12658,2633
12658,3111
12658,4392
12658,4518
12658,5498
12658,7328
12658,7658
12658,7969
12658,9278
12658,10406
12658,11906
12658,13701
12658,13706
12658,15391
12658,16515
12658,16636
12658,19609
12658,20829
12658,22015
12658,22687
12658,22941
12658,24459
12658,24465
12658,24806
12658,24822
12658,25437
12658,25605
12658,26871
12658,28039
12658,28269
12658,32178
12658,32407
12658,33272
12658,34151
12658,35038
12658,36471
12658,38177
12658,38212
12658,38253
12658,38302
12658,38305
12658,38315
12658,38316
12658,38538
12659,222
12659,7800
12659,7847
12659,9034
12659,12661
12659,12663
12659,18286
12659,19665
12659,19684
12659,20343
12659,20344
12659,20358
12659,20359
12659,22854
12659,22867
12659,22901
12659,22903
12659,22928
12659,25723
12659,28315
12659,29946
12659,30121
12659,33760
12660,207
12660,222
12660,492
12660,537
12660,1111
12660,3097
12660,3351
12660,3364
12660,4181
12660,4475
12660,4823
12660,5842
12660,5961
12660,6503
12660,7654
12660,7800
12660,7847
