WORD_ONE_ID,WORD_TWO_ID 
6864,31691
6864,33579
6865,31578
6867,6964
6868,11053
6868,17248
6868,20338
6869,34520
6870,16319
6870,22128
6870,24549
6871,8792
6872,23340
6873,10272
6873,21112
6874,30132
6874,35206
6876,12008
6876,24806
6876,33090
6877,27166
6878,27349
6878,31796
6878,35578
6879,13037
6879,19393
6881,10352
6881,18975
6881,22730
6882,35863
6883,10111
6883,22050
6883,22322
6884,13718
6884,29779
6885,29733
6885,31367
6886,19733
6886,27262
6888,9442
6888,21577
6888,22179
6889,39899
6891,9513
6891,35534
6894,17607
6894,29158
6894,30272
6894,39483
6896,17787
6896,18812
6896,29256
6897,33507
6897,36698
6898,25260
6898,28862
6898,38051
6899,16486
6901,29675
6901,37019
6902,33120
6904,9273
6904,22930
6904,23896
6905,37140
6906,24531
6907,9989
6907,19485
6909,17829
6909,18220
6909,31030
6910,35904
6911,11663
6911,24152
6911,25581
6911,30010
6912,9002
6912,28349
6912,37748
6915,7375
6915,26651
6915,31886
6916,31251
6917,19292
6917,32658
6917,37164
6919,15545
6919,20528
6921,18493
6921,20961
6922,26682
6922,34893
6923,11691
6924,7509
6924,16465
6924,32022
6925,13028
6925,28876
6925,30399
6925,37832
6926,20153
6926,22394
6926,23391
6926,32856
6926,37598
6927,35648
6928,25411
6929,18992
6929,31555
6929,32635
6929,33245
6930,25746
6931,9747
6931,14576
6931,40596
6932,13810
6932,31644
6933,13783
6933,22244
6935,7379
6935,14346
6936,9209
6936,12786
6936,25816
6936,25944
6936,26449
6938,12389
6939,10060
6940,25090
6940,34370
6942,30565
6943,24896
6943,26637
6944,18754
6944,22696
6945,7781
6946,8653
6946,10955
6946,11325
6946,16416
6946,18548
6946,20149
6946,27805
6946,38352
6946,39361
6947,31192
6948,18356
6948,27260
6949,24176
6950,27761
6950,37177
6951,9483
6951,15879
6951,16287
6951,20700
6951,21970
6951,24264
6951,25562
6952,11674
6952,33772
6954,11580
6954,15139
6955,10744
6955,13184
6955,18838
6955,20539
6956,13681
6956,33988
6956,35585
6956,39822
6957,9382
6957,34682
6958,38041
6959,16709
6960,36075
6962,13293
6963,32892
6964,9931
6964,19609
6964,28254
6967,36712
6967,39389
6968,12707
6968,17241
6968,20259
6968,22704
6970,6981
6970,12862
6970,26631
6971,9310
6971,13610
6971,20224
6971,26314
6971,27767
6971,28543
6971,40710
6972,11307
6972,28200
6973,38676
6974,13259
6974,21719
6974,40769
6976,24531
6977,36497
6978,10438
6978,12116
6978,14087
6978,18354
6978,27608
6978,31582
6979,20473
6980,7145
6980,29526
6981,10426
6981,12862
6982,10834
6982,14904
6982,16667
6982,30105
6982,35035
6982,39965
6984,18413
6986,16916
6987,22156
6989,27247
6989,35314
6990,12473
6990,32290
6991,10414
6991,11180
6991,27467
6991,36837
6993,23541
6993,25884
6995,12558
6995,17778
6995,27715
6997,8546
6997,20006
6997,40460
6998,31018
6998,31644
6999,19651
6999,40688
7001,20874
7001,33236
7001,35356
7002,24607
7002,29772
7002,40269
7003,13719
7003,32386
7003,33848
7004,19005
7004,19877
7004,31677
7006,15515
7006,15721
7006,20184
7006,24521
7009,15181
7009,34416
7011,14926
7011,22206
7011,23456
7011,24273
7011,33012
7012,21983
7012,25090
7012,38335
7013,9169
7013,16249
7013,37690
7014,12655
7015,23002
7015,25252
7017,11022
7017,11149
7017,14234
7017,32866
7018,10827
7018,12649
7018,27972
7019,25886
7019,30713
7022,15240
7022,28499
7022,38951
7023,21312
7023,40386
7024,20433
7024,25260
7024,30411
7026,18672
7027,23054
7027,23305
7028,15134
7028,26864
7029,25694
7029,29520
7031,20086
7032,31505
7033,18315
7034,23495
7034,29150
7034,31585
7035,8798
7035,20593
7035,27507
7037,10158
7037,17252
7038,22318
7039,18351
7039,28768
7039,35188
7040,8910
7040,11270
7040,11546
7040,27765
7041,16299
7041,24799
7042,25224
7043,7632
7043,10169
7043,16501
7043,18127
7043,37517
7043,38083
7044,15985
7044,32566
7044,39661
7045,9324
7045,10752
7045,14063
7045,17528
7045,37768
7047,18545
7048,7207
7049,28968
7051,35188
7052,8652
7052,19755
7052,21090
7052,38184
7055,12799
7055,27098
7055,27579
7055,37587
7056,20592
7056,24873
7057,30804
7058,23543
7060,17685
7060,33495
7061,15371
7061,38753
7061,39164
7062,14534
7062,29968
7063,18320
7063,32197
7063,39238
7064,24657
7064,36964
7066,39581
7067,17860
7067,18921
7069,33972
7071,22507
7071,36762
7072,15491
7072,22763
7072,38192
7073,14082
7073,37523
7074,8984
7074,18504
7074,33460
7075,10235
7075,17825
7075,38274
7076,14987
7077,10670
7077,18728
7077,28223
7077,30317
7077,35368
7078,22441
7078,30151
7080,16027
7080,29297
7083,7558
7084,12163
7086,38717
7087,12890
7089,29463
7089,30584
7091,17169
7091,29118
7091,39750
7092,15707
7092,17101
7092,18768
7092,33684
7092,37589
7092,39158
7092,39949
7093,14517
7094,16391
7094,16998
7094,33264
7095,23833
7097,27339
7098,15493
7099,35734
7101,7931
7101,16257
7101,18138
7101,18218
7103,13258
7103,40239
7104,7895
7104,17678
7104,22327
7104,29186
7104,36065
7105,29314
7105,36795
7108,21143
7108,29489
7109,20269
7109,40545
7110,33250
7110,39061
7111,18058
7112,14868
7113,17702
7113,28375
7113,35036
7115,23352
7115,25836
7116,20496
7118,33239
7119,11830
7119,23824
7119,40199
7120,21814
7120,29527
7121,16750
7121,29963
7121,39551
7123,26040
7123,33829
7124,18942
7124,19076
7125,12263
7125,15670
7125,25689
7125,30375
7125,32247
7127,13992
7128,9420
7128,20096
7131,8855
7131,9503
7132,7168
7132,14098
7132,40559
7133,11245
7133,23508
7134,26868
7134,31946
7136,26466
7138,15572
7138,35395
7140,8408
7140,15500
7140,15959
7140,27539
7141,21367
7141,28180
7143,16688
7143,19402
7144,23150
7144,23860
7144,34907
7145,13124
7145,18776
7145,25137
7145,30757
7145,38980
7146,8691
7146,13052
7146,24908
7146,39770
7147,9620
7147,19923
7148,27020
7148,36531
7150,15550
7150,25067
7150,28287
7151,18633
7151,20605
7152,10423
7152,13550
7152,19892
7153,29365
7154,7432
7155,31388
7158,13205
7158,31466
7158,32422
7158,37440
7158,38499
7159,23174
7159,24814
7160,28830
7162,11607
7162,29005
7162,36566
7164,21547
7165,36253
7166,18231
7167,7873
7168,14098
7168,40559
7170,13186
7170,16994
7170,26259
7171,8078
7171,15246
7171,35045
7172,16386
7172,21845
7172,37284
7174,16939
7174,23103
7174,36951
7175,14103
7176,39066
7176,40179
7179,12336
7179,34835
7180,16385
7180,22065
7181,20588
7184,14189
7184,22083
7184,38255
7184,38542
7185,27826
7188,29658
7188,31981
7188,33699
7189,17184
7190,23925
7190,33443
7190,40867
7191,20935
7193,22475
7193,26742
7193,33023
7194,22978
7195,10491
7195,33275
7196,38772
7197,39721
7198,22328
7198,23907
7199,25049
7200,9970
7200,16678
7200,21542
7201,12173
7201,24223
7201,28571
7201,33686
7202,24991
7202,35912
7205,20631
7205,22789
7205,24757
7205,38976
7206,10538
7206,22127
7208,17158
7210,18449
7210,22047
7210,24342
7210,31304
7210,33115
7210,34623
7210,36321
7211,8449
7212,22948
7214,15799
7216,9163
7216,11820
7216,13498
7216,19505
7217,10745
7217,23322
7217,29671
7217,31068
7219,15688
7219,18680
7219,19348
7219,31154
7219,35541
7219,38542
7221,30523
7223,14826
7223,25812
7223,26627
7223,27705
7223,30508
7224,8679
7224,17800
7224,22610
7224,22745
7225,13237
7227,10000
7227,11324
7228,7472
7228,14184
7228,18729
7228,21356
7228,25731
7228,37947
7229,10036
7229,32281
7230,9080
7230,9300
7230,28603
7231,13007
7231,32960
7231,39092
7232,19776
7232,38622
7233,25713
7233,39533
7234,39331
7235,11003
7235,11501
7235,11977
7235,15681
7235,16900
7235,18981
7235,27746
7235,33022
7238,30243
7238,38545
7239,8478
7241,28247
7241,29696
7241,31478
7244,29786
7245,9856
7246,13419
7246,23677
7246,34545
7247,22561
7248,22013
7249,32947
7249,33160
7249,38472
7252,12531
7252,35867
7253,32683
7253,40427
7254,39878
7255,24030
7255,25394
7255,32782
7255,34562
7255,36509
7256,11001
7256,16917
7256,20576
7256,29671
7257,25858
7259,9698
7260,19197
7261,7517
7261,22439
7262,9744
7263,13270
7263,21476
7263,31301
7264,27937
7264,34241
7265,11541
7265,14739
7265,34308
7265,35607
7266,17446
7266,30645
7266,32550
7266,38609
7268,24091
7269,20479
7270,20876
7271,15643
7271,22831
7271,28229
7273,14948
7273,23524
7274,9981
7274,10662
7274,12040
7274,13016
7274,23519
7275,10061
7275,18534
7275,26919
7275,27473
7275,39225
7276,20067
7277,32725
7278,18272
7278,23866
7278,40182
7279,14787
7279,22786
7280,38940
7281,32808
7282,34296
7282,38899
7283,23817
7286,35574
7287,25843
7288,28542
7288,35596
7289,8890
7289,25641
7289,25947
7290,31828
7291,19866
7291,25783
7293,16405
7293,19104
7293,22008
7295,19817
7295,40216
7296,11377
7296,29672
7296,36828
7296,37627
7297,14395
7297,27317
7298,19997
7298,21880
7298,37192
7299,13655
7299,33953
7300,9522
7300,24821
7301,38091
7304,17561
7304,38822
7305,12804
7305,24527
7305,29397
7305,34129
7306,8346
7306,9594
7306,13942
7306,32182
7306,36932
7307,8126
7308,22253
7308,37970
7310,14983
7310,16788
7310,24248
7310,33780
7311,12534
7311,14811
7311,14856
7312,14859
7312,20128
7312,33475
7313,8394
7313,39204
7314,8183
7314,14811
7315,9837
7315,11817
7315,20424
7315,20514
7317,18684
7317,21950
7317,26236
7318,10246
7318,18886
7318,31003
7319,27141
7320,19138
7320,39256
7321,11288
7321,29424
7321,32106
7321,33562
7321,39131
7321,39705
7322,8739
7322,10620
7322,12333
7322,14443
7322,32028
7323,16585
7323,36380
7324,15710
7326,10236
7326,36276
7326,37403
7327,10309
7327,22058
7327,23084
7327,31160
7327,31699
7327,31854
7327,35274
7330,9701
7330,19574
7330,30564
7331,9377
7331,32617
7332,26627
7332,30135
7332,35452
7332,40101
7333,25414
7333,38937
7334,30971
7334,32035
7334,37044
7336,12271
7336,27135
7339,15945
7339,19367
7339,28344
7340,9538
7340,27026
7341,10700
7341,21724
7343,19522
7344,9815
7345,23070
7345,38369
7349,12208
7349,34688
7349,39840
7350,13010
7350,21910
7350,24653
7350,26100
7351,23286
7351,27147
7351,30975
7353,24010
7353,26321
7353,38588
7354,15189
7354,20361
7355,21520
7355,31537
7356,8178
7356,16982
7356,28442
7357,8837
7357,24671
7357,24753
7359,12199
7359,23428
7359,35278
7361,13561
7362,14473
7362,34045
7364,10892
7364,14636
7364,33919
7365,15909
7366,13616
7367,33094
7368,10675
7368,15791
7368,22053
7368,24821
7369,13413
7369,16266
7370,12521
7370,30547
7372,37632
7373,29281
7375,26651
7375,28563
7375,30402
7377,20296
7377,27215
7379,11750
7379,14346
7379,14667
7379,28099
7379,31470
7379,34566
7379,40064
7380,21727
7381,24530
7382,14477
7382,28962
7382,35712
7385,21567
7385,32511
7387,15450
7387,21897
7387,39186
7389,16837
7389,17586
7389,20550
7391,36822
7391,38919
7392,7620
7392,22456
7392,23747
7393,11621
7393,30494
7393,33073
7394,22886
7395,19315
7396,16648
7396,21539
7396,40798
7397,8832
7398,24121
7398,26161
7400,10417
7401,13090
7401,16590
7402,11679
7403,10174
7403,27632
7404,33254
7404,39571
7405,31367
7409,15516
7410,15244
7410,15995
7410,18578
7410,23862
7410,30530
7411,22826
7412,16417
7412,17835
7412,30336
7412,32282
7412,40836
7413,21855
7413,28316
7413,37983
7413,40095
7415,13528
7415,38386
7416,26031
7416,34925
7419,8142
7419,17853
7419,19077
7419,19512
7419,40048
7421,29753
7421,39454
7425,15331
7425,23151
7428,13832
7428,34464
7429,12258
7429,21142
7431,7634
7431,15977
7431,24321
7432,17373
7432,22487
7432,28299
7432,34153
7432,40122
7433,19657
7433,23572
7435,17972
7435,28870
7436,12942
7436,19805
7437,39468
7438,12059
7438,20617
7439,38942
7440,19694
7440,20351
7440,34229
7441,17232
7441,34998
7441,35949
7441,38935
7442,39634
7444,21893
7444,28793
7445,10052
7446,18135
7446,27335
7448,9466
7448,27005
7448,36159
7448,39651
7450,14270
7450,22540
7450,38866
7452,18985
7452,20158
7452,21867
7452,26130
7455,11807
7455,13018
7455,27016
7455,27592
7455,27683
7456,32903
7457,24861
7457,35063
7457,36805
7460,25586
7460,32035
7461,19002
7461,23707
7461,25103
7461,32738
7461,33198
7461,37855
7461,37941
7461,38500
7464,15981
7466,31018
7468,15887
7470,18430
7471,10222
7471,10429
7471,30259
7472,14099
7472,27659
7472,37947
7473,14032
7473,16766
7473,18261
7473,19728
7474,25148
7475,7978
7475,13927
7475,33663
7475,37817
7476,18630
7478,16295
7478,22168
7478,25862
7478,28436
7479,32370
7480,15430
7480,26243
7481,20107
7482,24341
7482,29502
7483,13953
7485,36984
7486,30363
7486,32581
7486,33534
7488,19753
7489,18325
7489,21610
7491,12188
7492,18204
7492,25407
7492,33128
7492,39115
7493,27861
7495,12452
7495,21131
7495,24633
7495,28088
7496,18521
7497,14177
7497,25709
7498,36145
7499,11543
7499,23823
7499,27331
7500,18754
7500,27575
7500,35949
7501,24831
7501,38401
7504,11748
7504,39197
7506,28191
7507,16363
7508,22098
7509,7959
7509,30351
7509,32022
7509,38290
7510,20524
7510,30191
7510,35792
7511,10032
7511,29776
7513,18796
7513,36152
7514,13191
7514,26193
7514,28051
7514,35115
7515,17441
7515,35353
7515,37054
7516,8509
7516,31348
7517,20816
7518,19006
7518,26981
7519,8999
7519,23469
7520,12863
7520,34367
7522,17182
7522,32275
7523,11333
7523,33740
7523,37795
7524,25990
7524,34413
7525,19692
7526,34019
7527,19084
7527,25152
7527,40109
7529,9448
7529,24424
7529,26189
7532,16872
7532,26170
7533,7641
7533,8971
7533,10720
7534,24986
7534,35219
7535,9342
7535,36243
7535,39002
7536,7647
7536,37399
7537,12063
7537,16856
7537,24122
7538,10928
7538,25386
7540,37879
7542,31490
7543,15726
7543,40748
7544,25087
7545,13017
7546,21135
7547,11891
7547,12371
7547,37551
7547,38970
7548,9731
7548,38498
7550,13836
7551,18220
7552,14161
7554,24461
7555,31173
7555,31418
7556,19283
7558,8986
7558,12857
7558,28060
7559,15827
7560,22782
7561,18810
7562,7948
7562,18417
7562,23708
7562,37290
7565,34279
7566,22142
7567,20437
7567,31552
7567,38140
7567,38961
7568,11868
7568,20047
7568,33498
7570,34181
7572,26785
7573,31998
7575,7655
7575,30162
7575,34096
7575,38427
7578,36667
7579,10064
7579,12510
7579,18183
7579,20284
7579,21365
7579,25748
7579,29550
7579,39700
7580,19472
7580,38950
7581,12794
7581,15141
7581,34242
7583,40578
7584,29685
7585,23062
7588,15807
7588,30283
7590,21029
7590,32398
7591,12475
7591,14508
7591,29093
7591,36568
7591,37751
7592,13324
7592,30054
7593,19491
7594,21395
7595,14018
7595,15118
7595,20998
7596,17299
7596,21302
7596,29174
7596,39552
7597,21813
7597,38482
7598,35172
7599,9745
7599,11281
7599,26097
7599,26467
7599,39290
7600,26134
7601,13406
7601,17762
7601,28907
7601,40842
7602,9516
7603,10033
7603,22254
7603,23983
7603,30017
7603,40428
7607,11644
7608,29675
7609,15072
7609,29188
7610,28562
7610,34324
7611,10449
7611,21767
7611,27209
7611,35111
7613,11751
7613,38391
7614,8902
7614,23333
7614,29091
7615,27700
7615,30560
7616,27580
7616,34309
7616,34860
7617,16286
7620,21046
7620,23747
7620,35370
7621,13460
7621,14431
7621,16208
7621,26815
7622,35582
7623,8274
7623,10369
7623,19425
7623,22757
7623,36592
7624,28576
7624,37082
7625,19590
7626,19294
7627,33949
7631,10717
7631,11340
7633,11921
7633,29416
7633,30420
7634,24321
7635,28177
7636,16587
7637,9803
7637,28616
7639,22346
7639,35965
7640,34633
7641,15778
7641,25297
7641,25541
7641,28693
7641,35052
7641,39963
7642,33051
7643,21730
7644,12368
7644,14126
7644,16749
7644,28990
7644,39001
7644,40091
7646,16469
7646,17773
7646,17894
7646,18756
7646,35792
7647,37399
7648,16281
7648,17292
7648,25434
7648,26723
7651,40395
7653,23630
7654,15741
7654,24353
7655,34096
7655,38427
7656,34629
7657,8301
7657,34134
7658,18696
7661,38232
7662,18747
7662,19246
7662,31811
7663,17303
7664,26160
7665,7877
7665,18113
7665,39336
7666,11112
7666,33189
7666,38306
7667,22375
7667,26494
7668,30903
7668,36153
7669,8695
7669,10089
7669,19916
7669,34424
7669,38350
7669,39676
7671,14840
7671,15147
7671,21781
7671,22408
7671,27691
7671,33548
7672,19543
7672,23883
7674,11078
7674,15368
7674,26272
7675,21828
7675,23964
7675,37784
7676,8304
7676,11496
7676,14512
7676,28930
7676,30002
7677,10796
7677,19543
7677,28784
7678,12764
7678,38891
7679,20446
7679,28118
7679,40744
7680,13189
7680,18708
7680,34597
7680,36042
7680,36959
7681,13306
7683,8442
7683,39464
7684,11338
7686,23690
7687,15290
7687,40513
7688,16811
7689,7851
7689,16398
7690,17469
7690,29882
7690,33233
7691,38388
7692,8534
7692,38832
7693,7873
7693,24955
7694,14169
7694,23738
7694,31335
7695,26141
7696,13627
7696,23355
7697,13077
7697,30001
7699,17080
7699,18861
7699,25875
7700,27776
7700,28993
7701,24836
7702,8603
7702,14029
7702,24935
7702,32414
7705,9466
7705,9912
7705,33140
7707,26817
7707,31802
7708,12100
7708,29626
7709,8290
7709,20540
7709,20910
7709,34365
7709,39784
7710,33190
7711,21890
7711,37567
7712,32765
7713,11420
7713,18943
7713,26560
7714,15949
7714,16953
7714,17910
7714,22109
7714,31479
7715,9350
7716,18232
7716,28256
7716,33155
7717,9673
7718,9588
7719,27378
7720,11320
7720,19139
7722,17426
7722,40424
7723,25364
7723,32303
7723,32704
7723,39951
7724,35556
7724,37371
7725,18427
7725,23065
7725,31600
7725,38216
7725,40386
7726,12989
7726,26851
7726,36495
7727,9405
7727,27095
7727,34091
7727,40420
7729,35532
7731,11358
7731,34363
7732,10516
7733,8701
7733,11087
7733,12501
7733,34993
7734,15696
7734,26272
7734,36125
7735,10067
7735,18517
7735,19967
7735,33341
7736,34148
7738,13879
7738,14502
7738,40581
7739,14571
7739,34060
7740,11453
7740,18589
7740,29509
7740,38630
7741,39923
7742,9623
7742,13369
7742,26540
7742,29523
7743,20221
7744,22008
7744,32162
7744,40201
7745,21435
7745,40017
7746,8299
7746,29025
7746,29799
7747,19345
7747,31098
7747,35109
7748,11039
7748,30283
7748,38618
7748,40334
7749,14688
7749,17023
7749,17452
7749,30971
7749,36385
7750,15621
7750,20276
7750,25297
7750,27290
7751,19963
7751,20536
7751,31601
7751,32956
7751,37703
7752,29789
7754,19902
7755,9396
7755,28019
7756,24773
7756,31178
7757,15108
7758,9579
7758,9781
7758,10292
7758,34753
7759,12490
7759,34787
7759,34935
7759,37889
7760,30493
7763,8978
7763,22114
7763,28142
7765,21670
7765,40488
7766,12575
7767,24478
7767,25049
7769,10203
7769,23405
7769,28790
7771,25496
7771,28173
7773,12981
7773,33797
7773,34801
7773,37744
7774,12516
7774,12936
7774,18752
7775,16504
7776,30579
7777,20068
7778,24423
7779,40220
7781,30238
7781,40058
7782,13963
7782,26628
7783,33670
7783,34590
7784,12482
7784,12923
7785,18733
7785,28271
7785,33052
7786,31233
7789,9838
7789,15711
7789,21008
7789,23402
7789,24707
7789,27936
7789,39648
7794,28474
7797,24781
7797,27054
7797,40645
7798,21741
7798,28913
7798,30087
7799,16384
7800,16450
7800,18279
7801,32744
7803,36428
7804,15095
7804,15604
7804,23244
7804,31850
7807,26751
7807,36164
7809,10034
7809,35394
7810,26258
7810,32924
7810,32991
7811,9307
7811,32646
7812,18739
7812,27775
7813,36016
7814,11195
7814,30430
7815,9746
7815,32177
7815,34839
7816,8221
7816,23593
7816,33552
7817,38080
7818,9414
7818,14298
7818,35369
7819,30343
7819,40193
7822,15334
7822,22557
7823,16751
7823,27359
7824,15055
7824,15303
7824,23759
7824,35181
7825,13841
7826,19042
7826,20818
7826,21509
7826,21841
7828,9764
7829,35579
7830,12708
7831,8880
7831,16048
7832,9903
7832,19717
7832,25630
7833,8880
7833,26939
7834,32311
7835,38395
7836,13937
7836,38969
7837,25897
7837,27374
7837,34239
7838,21551
7838,28567
7838,32928
7839,25111
7841,9716
7841,26750
7841,40856
7842,17449
7842,31070
7843,20164
7843,26006
7843,32220
7843,32340
7843,38070
7848,21509
7848,24874
7848,30635
7849,24292
7849,27261
7849,30975
7849,34844
7850,7950
7851,16398
7851,34855
7852,30564
7854,9078
7854,30344
7855,23255
7855,26002
7855,33141
7856,20331
7857,26050
7858,10301
7858,19431
7858,26979
7858,40629
7859,13775
7861,36000
7862,31876
7862,36284
7864,36350
7865,30392
7866,17673
7866,31978
7867,7873
7867,29640
7868,14257
7868,26511
7868,34978
7868,38886
7869,22093
7869,22739
7869,26393
7869,34539
7869,35018
7870,20334
7870,20984
7870,33562
7871,10830
7871,11681
7871,36283
7871,37130
7872,16845
7872,23454
7872,39464
7873,10601
7873,13884
7873,22170
7873,31602
7874,8494
7874,22091
7874,24760
7874,32076
7875,15741
7875,24353
7877,11624
7877,29893
7879,8168
7880,33448
7880,35636
7880,38710
7881,13522
7881,35284
7882,10384
7882,30899
7884,31753
7886,15609
7886,26715
7887,36751
7888,8882
7888,29468
7888,34329
7888,36165
7890,13220
7892,37937
7893,21994
7893,39341
7894,28069
7895,22327
7896,17517
7898,15813
7898,16950
7899,21359
7899,33923
7900,14283
7900,18383
7901,16807
7901,35411
7902,28988
7903,10042
7903,16492
7903,24764
7903,32026
7904,29960
7905,14397
7907,10253
7907,29994
7908,22462
7908,33345
7908,35757
7910,22832
7911,33982
7913,11298
7913,16735
7913,31422
7914,28332
7915,35822
7915,36326
7915,37255
7917,30272
7917,31847
7918,8123
7920,29434
7921,22213
7921,25363
7922,12960
7922,25974
7922,30409
7923,11616
7923,20238
7923,26636
7924,38152
7927,22033
7927,30237
7928,39602
7930,19921
7930,25323
7930,33945
7931,18138
7931,18218
7932,17394
7932,32293
7932,32611
7933,9369
7933,12013
7933,12513
7933,21470
7933,28378
7933,30815
7936,16472
7936,31752
7937,17864
7938,23381
7938,31184
7941,9193
7941,26313
7942,36967
7943,16122
7943,37380
7944,27955
7945,15934
7945,18515
7945,37279
7946,15978
7946,37096
7947,15672
7947,17909
7949,40643
7950,19167
7950,28536
7950,29359
7950,30699
7952,10383
7952,34604
7954,9432
7954,12539
7954,18440
7954,31794
7954,37566
7956,27098
7956,27394
7956,39907
7957,8733
7957,9470
7957,33603
7957,34444
7958,14071
7958,20315
7959,30351
7960,17269
7961,35800
7961,40224
7963,31732
7963,31987
7963,32594
7963,35807
7964,17711
7966,29712
7967,18025
7967,22088
7967,22429
7967,31790
7967,36998
7968,24449
7968,31429
7969,39728
7970,13809
7971,25041
7971,27366
7971,36253
7972,25073
7972,27287
7973,15896
7973,35409
7975,13787
7975,16553
7975,35355
7976,34336
7977,27581
7979,10115
7980,8736
7980,21564
7980,28620
7981,25684
7983,17953
7983,24561
7983,33887
7984,25016
7985,10921
7985,11816
7985,27610
7985,30015
7986,10083
7987,15729
7987,17597
7987,23844
7989,10899
7989,27799
7989,33507
7989,35462
7989,35613
7989,38653
7992,9963
7992,28523
7992,39633
7993,14050
7995,9215
7995,10888
7995,25325
7995,31850
7995,39105
7997,9917
7997,26655
7997,28710
7998,18968
7999,22438
7999,31650
8001,15882
8001,25413
8001,33489
8003,10493
8003,38538
8004,12101
8004,18126
8005,11434
8005,26077
8006,13550
8006,20705
8007,19551
8008,16616
8008,27136
8011,15853
8012,25414
8012,40718
8013,16732
8013,25722
8013,28050
8015,9758
8015,19897
8015,22989
8015,34493
8017,13212
8017,18361
8017,18684
8017,23124
8018,19821
8018,30459
8018,31807
8018,34098
8018,35528
8019,15922
8020,26182
8020,40728
8021,14405
8021,16423
8022,20564
8023,21446
8023,23797
8023,30574
8026,27047
8026,36334
8028,11218
8028,24066
8029,20603
8029,34862
8030,13694
8030,21968
8030,37531
8031,9439
8031,16370
8031,20144
8031,26936
8031,35818
8032,8640
8032,9898
8032,16713
8033,15292
8034,23397
8035,9872
8035,22065
8035,27741
8035,28316
8035,37983
8035,40095
8040,10087
8040,13753
8040,17671
8042,9759
8043,19779
8044,24372
8046,9822
8046,21144
8046,29691
8047,8386
8047,27175
8048,24391
8048,26438
8049,19992
8049,39033
8050,38522
8050,38902
8051,38539
8052,12398
8052,25525
8054,14632
8054,32888
8057,16337
8057,22006
8058,13272
8058,24673
8058,32297
8059,35746
8059,40785
8060,9644
8060,31691
8061,13242
8061,34759
8063,22951
8063,24159
8064,13247
8064,16752
8065,23460
8065,27278
8065,40593
8066,11266
8068,15367
8068,37366
8072,12066
8072,16603
8073,9758
8073,19390
8073,20651
8074,9906
8074,17845
8075,9991
8075,13329
8075,24748
8076,22670
8077,13936
8077,24606
8077,25912
8080,13829
8080,36357
8082,16549
8082,23040
8083,35264
8085,8088
8085,12001
8085,12348
8085,24749
8085,34021
8085,36136
8085,39681
8086,21037
8087,8183
8087,37641
8089,11862
8089,24971
8090,33430
8091,9527
8091,30371
8092,10373
8092,13802
8092,21141
8093,12720
8093,27822
8093,36089
8095,9386
8095,11601
8095,16050
8095,21415
8095,39953
8096,14355
8097,14961
8098,19101
8098,19102
8100,16492
8101,8781
8102,11557
8102,15824
8102,31670
8103,34929
8104,20501
8104,30310
8105,15067
8105,21725
8105,21844
8105,25733
8105,28400
8105,34374
8105,39927
8106,15380
8107,24833
8107,26512
8108,25036
8108,35012
8108,39816
8109,17507
8109,20016
8109,23894
8109,34892
8112,28777
8113,34490
8114,16637
8114,32468
8114,38675
8115,24706
8115,40276
8116,14500
8116,26765
8116,38833
8117,10100
8117,13973
8117,16715
8119,8672
8119,34161
8120,17106
8120,19617
8121,18667
8121,39945
8122,34560
8123,23106
8123,31052
8123,32040
8126,17648
8128,32124
8128,36510
8130,15522
8130,35281
8130,36075
8131,16893
8131,36997
8134,33325
8136,16944
8136,23708
8137,8640
8137,20570
8138,12026
8138,13050
8139,23250
8140,16931
8140,18086
8140,39915
8141,15337
8141,31385
8141,32617
8142,17853
8143,36836
8143,38289
8144,8746
8144,24726
8144,32296
8146,33331
8147,8307
8147,9229
8147,9624
8147,31791
8147,40820
8148,19530
8148,24759
8148,29376
8148,34267
8150,39094
8152,29713
8153,8979
8153,20588
8153,35631
8153,38123
8154,19445
8154,20006
8154,38832
8155,18790
8155,27443
8155,28738
8155,33116
8156,13060
8156,20319
8159,29952
8160,29974
8161,26296
8162,39646
8163,13324
8163,25482
8163,36091
8166,20384
8166,24461
8167,8674
8167,14804
8167,22085
8167,27343
8167,36695
8168,16392
8168,23520
8168,36383
8169,20996
8171,31784
8172,31193
8175,26161
8176,11783
8176,33136
8176,39687
8177,8915
8177,20014
8177,25186
8178,16982
8180,13379
8180,20028
8180,26408
8182,14246
8182,31898
8182,37094
8183,12896
8183,14666
8183,17304
8183,36198
8183,39327
8184,10507
8184,24308
8186,23620
8187,18944
8187,20988
8187,29218
8189,17836
8190,11067
8190,18310
8191,16449
8192,8330
8192,24489
8192,26510
8192,38441
8195,38914
8196,18664
8196,39109
8197,9707
8198,30670
8198,37871
8199,31929
8199,38481
8200,20781
8201,18302
8201,38811
8203,9523
8203,12911
8203,21653
8203,29992
8203,30264
8203,36261
8204,14723
8204,30838
8205,23894
8206,11922
8206,40100
8208,36050
8209,25333
8211,27117
8213,32449
8213,38647
8214,17075
8215,22120
8215,36237
8216,19862
8217,31085
8217,39012
8217,39835
8218,17990
8218,27436
8220,13146
8220,26384
8220,28411
8221,22517
8221,23972
8221,33552
8223,12535
8223,12887
8223,14497
8223,22495
8223,38785
8228,33950
8228,37970
8230,14601
8230,22306
8232,10920
8232,21889
8232,31731
8232,40632
8233,17879
8233,22779
8233,27184
8233,32155
8236,18743
8236,20051
8236,30356
