WORD_ONE_ID,WORD_TWO_ID
2191,5986
2191,11647
2191,13754
2191,18025
2192,13905
2193,5019
2193,7922
2194,17401
2194,18812
2194,20495
2195,16033
2196,3093
2196,10072
2196,11113
2196,14790
2197,3772
2200,7146
2200,20031
2201,8175
2201,20017
2206,10852
2206,20336
2207,21442
2208,3414
2208,8563
2208,14128
2209,4136
2209,9053
2210,7203
2210,21373
2211,11951
2215,5447
2215,20658
2218,21527
2219,2335
2219,6687
2219,6750
2219,7510
2219,9728
2220,4215
2220,10267
2220,10405
2220,10727
2221,3093
2221,13014
2223,9822
2223,15507
2223,16413
2223,18404
2224,3363
2224,10660
2228,20598
2231,12880
2231,14971
2233,11666
2235,17305
2236,12812
2240,11427
2240,21679
2241,8868
2242,9286
2243,4560
2244,9418
2248,3419
2248,10424
2248,15230
2250,10302
2253,16892
2254,8360
2255,3239
2255,5222
2255,5967
2255,15011
2260,5920
2260,6396
2260,11112
2260,13683
2260,14495
2260,15394
2261,2300
2261,2727
2261,8669
2262,2755
2262,3516
2262,11604
2262,15581
2264,9605
2265,3773
2265,11002
2267,7184
2268,14249
2270,10222
2272,9687
2272,18050
2273,12131
2273,14840
2273,21536
2274,2980
2274,4503
2274,10063
2274,20875
2275,10565
2276,9111
2278,16678
2279,2351
2281,6342
2282,21255
2284,8301
2284,11873
2284,20116
2288,18223
2289,2764
2289,12874
2290,8620
2290,12235
2293,3838
2293,9380
2295,11115
2299,21675
2300,9813
2301,10470
2302,9009
2302,13178
2303,6849
2304,11606
2305,17993
2308,6800
2308,9915
2308,11906
2309,10324
2311,7689
2312,7424
2315,16549
2316,14924
2317,18179
2317,21633
2318,3164
2318,18953
2318,19125
2319,16896
2320,11776
2320,13856
2322,4098
2322,9954
2322,20231
2323,11866
2325,5709
2325,13276
2326,14161
2326,19459
2328,12135
2329,9113
2331,9461
2332,21227
2333,10919
2333,19587
2335,7510
2335,8888
2335,17869
2336,12791
2336,13260
2338,19109
2341,18881
2341,20496
2341,20876
2342,4934
2347,6750
2347,14216
2347,16294
2348,9606
2348,15821
2348,20431
2349,7894
2349,8017
2349,18245
2350,17586
2351,15933
2353,4624
2353,16224
2354,11095
2354,21813
2356,12687
2358,11486
2359,13609
2360,7495
2363,15306
2363,19030
2368,19564
2369,6724
2370,14291
2370,21314
2371,5232
2372,19628
2374,19337
2375,11168
2375,12341
2377,20956
2378,15131
2378,19923
2380,7015
2380,11382
2381,2978
2382,13539
2382,17830
2384,7144
2385,17334
2385,21520
2386,12042
2386,18904
2387,4642
2388,6213
2388,17130
2389,11231
2389,15018
2391,6758
2391,12766
2393,2578
2394,5260
2394,10844
2394,16896
2396,5350
2397,14258
2397,16875
2398,2687
2399,12127
2399,21456
2400,17900
2401,4484
2401,13930
2401,19928
2402,10883
2404,10409
2405,20893
2407,20557
2408,3272
2408,20606
2411,13964
2417,12291
2417,21327
2419,5687
2419,15007
2420,9998
2420,14318
2420,15419
2421,3001
2421,3424
2421,19230
2422,10968
2423,6280
2424,6098
2426,4800
2426,7538
2428,7219
2428,13865
2428,17360
2429,10080
2429,20563
2432,3142
2433,18771
2439,4880
2439,5409
2439,5823
2439,7170
2439,13993
2439,21377
2443,8785
2444,3259
2444,17736
2444,18067
2445,9139
2448,13060
2449,3108
2449,6223
2449,16976
2449,18186
2449,21055
2450,3944
2451,6921
2451,10132
2451,11947
2453,3317
2454,8587
2454,19142
2455,8118
2456,7745
2456,10044
2458,11862
2458,17734
2458,18014
2464,6808
2464,20093
2465,13427
2465,18454
2465,18514
2467,21809
2468,13281
2470,6052
2473,12339
2474,6368
2474,15613
2477,20889
2480,14182
2480,19953
2482,4650
2483,14162
2483,14409
2484,2524
2484,7423
2484,20555
2486,12279
2486,15081
2488,3027
2488,3771
2488,3851
2488,7477
2488,16101
2491,20159
2492,15748
2498,9073
2499,3401
2501,13959
2503,15171
2503,15685
2504,14322
2504,18878
2506,6695
2506,12675
2506,15808
2507,16121
2508,18298
2509,9375
2509,17070
2510,10764
2510,18510
2511,17855
2511,20128
2512,8796
2512,13613
2512,14766
2514,13431
2515,3686
2516,10317
2517,20958
2518,4772
2518,5293
2518,5939
2519,10107
2519,21470
2521,2569
2522,10145
2522,18344
2523,14098
2527,20283
2529,20741
2531,17987
2533,9474
2534,6443
2534,16007
2535,8422
2535,21621
2536,10002
2537,6562
2537,13793
2538,8686
2538,15425
2544,9169
2544,16110
2544,18427
2545,16586
2546,9947
2546,17153
2549,4544
2549,9886
2549,10268
2550,17306
2551,5602
2552,5830
2552,10548
2552,10754
2552,11703
2552,11785
2552,14848
2553,5674
2553,9551
2553,14215
2554,15056
2556,20131
2557,3856
2557,6934
2557,11688
2557,12616
2557,13300
2557,18397
2558,13061
2558,15565
2562,12357
2562,12576
2562,14262
2562,15106
2563,19570
2563,19602
2566,6239
2567,6658
2568,14059
2568,19890
2569,4883
2569,21273
2570,20829
2571,9410
2572,12175
2573,18087
2575,20826
2575,21845
2577,5686
2577,13190
2578,13245
2578,21887
2579,8601
2579,10637
2580,2800
2580,9401
2581,3122
2581,11381
2581,21484
2583,8286
2583,13548
2584,3498
2585,16588
2586,11261
2587,10068
2587,19362
2589,14515
2590,19796
2591,18969
2592,17908
2593,9864
2594,18477
2596,11205
2597,6021
2597,21439
2598,9037
2598,15574
2600,7254
2600,8320
2601,10382
2601,15745
2601,19082
2602,17098
2603,4132
2603,9199
2604,11677
2604,20774
2606,2933
2606,7902
2606,14371
2606,20623
2608,5139
2608,5834
2610,14084
2611,8566
2612,3686
2616,7021
2617,10987
2617,20300
2618,4487
2618,20801
2623,15545
2623,20319
2624,5376
2624,15206
2625,4440
2625,5154
2625,9046
2625,10353
2626,16373
2627,5898
2627,8911
2627,9849
2628,13123
2628,17726
2630,13223
2630,14539
2635,5515
2635,8715
2637,17433
2640,7337
2640,10767
2641,18844
2642,5531
2642,18763
2643,13630
2644,7724
2644,14023
2645,20573
2645,20804
2645,21341
2648,8889
2649,4510
2649,10905
2650,4351
2650,9637
2650,12225
2650,21003
2653,8781
2653,9884
2653,14058
2654,15213
2655,2884
2655,13996
2658,5835
2658,16686
2658,18424
2658,20498
2660,19675
2663,3869
2666,11867
2666,15153
2667,12969
2667,20444
2670,16607
2672,12926
2673,6485
2674,7038
2675,5776
2675,10734
2675,21187
2676,5084
2676,5574
2677,3018
2677,3137
2678,10888
2679,13205
2680,5084
2681,6367
2685,13472
2685,15345
2687,21722
2689,6085
2689,10237
2689,11542
2690,5376
2690,11239
2691,15776
2694,20027
2695,6411
2695,8486
2698,13545
2698,19368
2698,21416
2699,7763
2703,14164
2703,20451
2706,7571
2706,8774
2706,12022
2707,12228
2708,17306
2711,8462
2711,11794
2712,13577
2713,5346
2713,7518
2713,10391
2713,10411
2713,19787
2717,18269
2717,18623
2717,18853
2718,7590
2718,8422
2718,13675
2719,8306
2719,10215
2719,15138
2720,12128
2720,17497
2722,2882
2722,10286
2724,4893
2726,19810
2727,15338
2730,6433
2731,16350
2733,5911
2734,5222
2734,6078
2735,5508
2736,9054
2736,19679
2737,21271
2739,7000
2742,11290
2745,4820
2745,18899
2747,12210
2749,2993
2750,9649
2750,20345
2750,20761
2753,14098
2754,14463
2754,14580
2755,8869
2755,9561
2755,11604
2755,18274
2756,19770
2757,6464
2757,7976
2757,9531
2757,14379
2759,7972
2759,12566
2760,15377
2760,21860
2761,9808
2761,18691
2762,6729
2763,5328
2764,7207
2764,9341
2765,20340
2765,21542
2766,15171
2767,10823
2767,12010
2767,16325
2767,19074
2768,14503
2768,16231
2768,19376
2769,9741
2771,6878
2771,7546
2771,8267
2771,14881
2773,4788
2774,20720
2777,7117
2777,17354
2778,4279
2778,12705
2778,13373
2778,21691
2780,3418
2780,14487
2781,18795
2781,20414
2781,21691
2782,6338
2782,9359
2783,12593
2783,17749
2784,15460
2784,17540
2784,20012
2786,16201
2786,20180
2786,21473
2790,5406
2790,15144
2792,5007
2792,20126
2793,6116
2793,17678
2795,14379
2796,6031
2796,7087
2796,11235
2796,11971
2796,16273
2800,20082
2801,5066
2801,5864
2801,11115
2803,4664
2803,11555
2803,14850
2805,18767
2805,19217
2806,15248
2808,21739
2809,6175
2809,6415
2809,20075
2810,5807
2810,8596
2810,20500
2811,10821
2811,11898
2811,13525
2811,14648
2812,16559
2813,5342
2815,19560
2816,7575
2816,8801
2816,16848
2817,7617
2817,9879
2819,7557
2820,15541
2822,18763
2823,5636
2823,6868
2823,12460
2823,18245
2825,19887
2826,12630
2826,17605
2826,20790
2827,8051
2828,5356
2828,12933
2830,15595
2830,17597
2835,15570
2836,3632
2837,13752
2841,19373
2842,11771
2842,15990
2843,8826
2843,20872
2846,10637
2846,17812
2849,4023
2849,15361
2850,16502
2853,21337
2854,6900
2855,5907
2856,18599
2857,20278
2859,12734
2859,18358
2861,4700
2861,17855
2862,16327
2863,10078
2864,9776
2864,10962
2864,12997
2865,3975
2865,19624
2865,21049
2866,5409
2866,11531
2866,12388
2867,8790
2868,3196
2868,7745
2869,12554
2876,5494
2877,9432
2877,11159
2877,21232
2879,4576
2879,18120
2880,9500
2880,13323
2881,18772
2882,3047
2882,5344
2882,10286
2882,13088
2882,14729
2882,15939
2883,9404
2884,12692
2889,18292
2889,20526
2891,3348
2891,4299
2892,5237
2892,14862
2896,9523
2897,15969
2898,7829
2899,3325
2899,9784
2899,13458
2900,10222
2900,17799
2901,14653
2902,12701
2902,21306
2909,15207
2911,8090
2911,17861
2913,8339
2914,4614
2914,8236
2917,4520
2917,13443
2917,17651
2917,17664
2920,8665
2922,8803
2923,3288
2923,4193
2923,17149
2924,12488
2924,14009
2925,5672
2925,10499
2925,12132
2927,16277
2930,3421
2930,19010
2930,20165
2931,6488
2931,9696
2934,7071
2934,13208
2934,19226
2935,7987
2936,15545
2938,3656
2938,11216
2939,5553
2939,6331
2940,18367
2941,19617
2942,16241
2943,3738
2944,7853
2945,6896
2948,17058
2949,16935
2950,4285
2950,9372
2950,18477
2951,7541
2951,13362
2952,18074
2954,7712
2954,12629
2955,6823
2955,8331
2956,13121
2956,15112
2961,12106
2962,17804
2962,17933
2962,20377
2963,11345
2963,16766
2965,5308
2965,9433
2965,9482
2965,14717
2965,17108
2965,18325
2966,15701
2966,20813
2968,10623
2970,11253
2970,14882
2972,19241
2973,4795
2973,19736
2974,7562
2974,21304
2974,21871
2975,12994
2976,17132
2976,18322
2977,6573
2977,13825
2977,19082
2979,18371
2979,18678
2980,4503
2980,10063
2980,20875
2981,3295
2981,13414
2982,17545
2983,21486
2984,3150
2984,11174
2984,16018
2984,16081
2985,12312
2986,4153
2986,14116
2988,10467
2988,11929
2990,6488
2993,5097
2993,10633
2993,18809
2994,9122
2994,16649
2995,15737
2995,17654
2995,20082
2998,17262
2998,18656
2998,19245
3000,6530
3000,13694
3000,17400
3000,17497
3001,9359
3001,10017
3002,11874
3002,15262
3002,15282
3002,20272
3003,7324
3003,21397
3007,5092
3008,11644
3009,3868
3009,6428
3009,11337
3009,14288
3011,10313
3011,10844
3011,11497
3011,16517
3012,10126
3012,10371
3014,10702
3020,16922
3021,7284
3022,5893
3022,18676
3023,4364
3024,8099
3024,12375
3025,18161
3025,18171
3027,3771
3027,4677
3027,5421
3027,6202
3027,14715
3027,15297
3028,9529
3030,21782
3032,3575
3032,10583
3032,18612
3034,6295
3034,14923
3034,20228
3036,3232
3036,4215
3037,17544
3037,21809
3039,3451
3042,9441
3044,6537
3045,20373
3046,6575
3047,18367
3048,10867
3048,16702
3050,6194
3050,7310
3051,18940
3052,5418
3052,6481
3052,11101
3054,10413
3055,13398
3055,16063
3056,21101
3057,4779
3057,6296
3057,12752
3059,5955
3059,14946
3059,18462
3060,9575
3060,9663
3061,9894
3061,15148
3071,5285
3073,15889
3074,19399
3074,21124
3075,8805
3075,12053
3075,19898
3076,3682
3076,12286
3076,18496
3076,20883
3079,18253
3080,6437
3080,20245
3087,10168
3089,9084
3090,20871
3093,13757
3093,18158
3095,6653
3095,14234
3096,5424
3096,6598
3096,8920
3096,16962
3097,3210
3097,3451
3097,4916
3097,20435
3098,4651
3099,4045
3099,5502
3101,18558
3103,4094
3103,8145
3103,12685
3104,9041
3104,13364
3105,13543
3108,12259
3110,7028
3111,4025
3111,5480
3113,8498
3116,3535
3116,7000
3117,14565
3117,20165
3118,6080
3119,7402
3119,14493
3119,17728
3119,21501
3120,10789
3120,21714
3122,8182
3122,11381
3123,8820
3123,18032
3124,12833
3124,14836
3127,5393
3127,7926
3127,14282
3127,15841
3128,4239
3129,8473
3129,20632
3131,16715
3132,14386
3132,16359
3133,20510
3133,21399
3136,18570
3138,6985
3145,11090
3145,11394
3145,12105
3145,14812
3145,17148
3147,13317
3148,4902
3148,20370
3149,9860
3150,11174
3151,8704
3151,17813
3152,10458
3152,13183
3152,16005
3156,14102
3156,20459
3159,9234
3159,19309
3160,16451
3161,13127
3161,18594
3162,12608
3164,18953
3164,19125
3174,12507
3175,16765
3182,21365
3184,9267
3185,11948
3187,3216
3187,10256
3187,12519
3190,19687
3191,5884
3191,12797
3192,15774
3193,14282
3197,15201
3197,19668
3199,9817
3199,15405
3200,5158
3200,16948
3200,17957
3202,3655
3204,3666
3204,11033
3205,3281
3206,7456
3206,14999
3207,11178
3208,16235
3209,14719
3209,18502
3210,3451
3210,7325
3210,19110
3210,20435
3211,20137
3213,5264
3214,6326
3214,20477
3214,20912
3215,16437
3215,20422
3216,17880
3220,6710
3220,15042
3220,16058
3223,10900
3223,15513
3227,3979
3228,20673
3231,13859
3231,20716
3232,4452
3232,9484
3234,10082
3235,6225
3235,6829
3235,18689
3237,3835
3240,8287
3240,15174
3240,18303
3241,7433
3242,6798
3242,8810
3242,10036
3242,20530
3244,5117
3244,10171
3244,10257
3244,18162
3247,7894
3247,17457
3248,3402
3248,8612
3251,5634
3251,6470
3251,8543
3252,14347
3253,11083
3258,9236
3258,18877
3258,19912
3259,3445
3259,17736
3260,21352
3263,16187
3263,21483
3264,13739
3266,3319
3266,9756
3266,21017
3266,21857
3267,20244
3268,7727
3269,13026
3269,15989
3270,3287
3271,7586
3272,17384
3276,6268
3276,16713
3277,4897
3277,15561
3277,18905
3278,19381
3280,11533
3280,14520
3282,13789
3282,21294
3284,16662
3285,5641
3285,14610
3285,16480
3285,20523
3286,15447
3289,14620
3291,9877
3291,14155
3291,19819
3293,6859
3293,9558
3293,9832
3293,17854
3294,10543
3294,16582
3295,10697
3295,16570
3300,20932
3301,17304
3301,21627
3302,14346
3304,17746
3305,11069
3305,16122
3306,17593
3306,19000
3307,13143
3309,10900
3309,10964
3309,13659
3312,13835
3312,14809
3313,4929
3315,13935
3316,11847
3316,14821
3316,15225
3317,12591
3319,15565
3319,21017
3321,11190
3321,12553
3321,21146
3323,4614
3323,8618
3324,19678
3325,3375
3325,18774
3331,4014
3333,4631
3334,15987
3335,20421
3337,17703
3338,15890
3338,21670
3339,19763
3340,6880
3340,9839
3340,12940
3340,14775
3341,21628
3342,9093
3343,5879
3344,6881
3345,15379
3347,11726
3347,14714
3348,15381
3348,16761
3349,21703
3350,12436
3350,20848
3356,17032
3358,9473
3358,18069
3359,6614
3359,19730
3360,19349
3361,18961
3363,10660
3366,4884
3369,3511
3369,4823
3375,5444
3376,21776
3377,20501
3378,4465
3379,14806
3381,20527
3381,21223
3382,6709
3382,8052
3382,20799
3383,8509
3383,21049
3386,6150
3386,8277
3386,9672
3386,12261
3386,15543
3386,20429
3386,20596
3387,13372
3387,14097
3390,15862
3392,7500
3392,7502
3399,16422
3402,8612
3404,10565
3404,20021
3405,6632
3405,21791
3406,4294
3408,8327
3408,9172
3408,15766
3409,4482
3412,12122
3413,15594
3414,8563
3414,14128
3414,18879
3415,8556
3416,4498
3416,5241
3416,8037
3417,20417
3418,7143
3419,6209
3420,11550
3421,4941
3421,6025
3421,6715
3421,19010
3422,9954
3422,13363
3422,17230
3423,9257
3425,9529
3426,6264
3428,13877
3429,18115
3432,5350
3432,14120
3432,15514
3432,20648
3435,5382
3435,7365
3435,8076
3435,11846
3435,13099
3435,17613
3435,19099
3439,11449
3440,6118
3440,21703
3441,6582
3441,11494
3444,7054
3444,11230
3444,11658
3446,5324
3448,9929
3449,7187
3449,13416
3449,16233
3449,19718
3450,4601
3451,7325
3451,20435
3453,15001
3454,5068
3454,10400
3455,12444
3459,9086
3460,10599
3462,3950
3462,13250
3462,20131
3462,20833
3464,4310
3464,18429
3465,4779
3465,10551
3466,16864
3467,3881
3469,4460
3469,21681
3470,19178
3472,7132
3472,14614
3473,8409
3475,9860
3475,16088
3476,7674
3477,15724
3478,12270
3479,8776
3479,13062
3481,5616
3482,3798
3482,4502
3482,13203
3482,18113
3482,18892
3483,20425
3487,4126
3487,5987
3488,13918
3490,9349
3490,15836
3491,5202
3491,18506
3492,4383
3492,7206
3492,18732
3493,4679
3495,21023
3496,17760
3500,20889
3502,6825
3507,8736
3509,15550
3509,18876
3511,17961
3513,11960
3516,15581
3517,4036
3517,11518
3517,12552
3520,4341
3520,16083
3521,13246
3523,9793
3524,10255
3525,5056
3525,12874
3528,8746
3531,12260
3532,14220
3533,9256
3533,17675
3535,10920
3538,12976
3539,19800
3540,12427
3541,5447
3541,8696
3541,19388
3542,21700
3544,16229
3546,8328
3546,15109
3547,7838
3547,12582
3548,14947
3548,21284
3549,10586
3550,21835
3551,11280
3552,10529
3552,18611
3552,20584
3553,4525
3554,10432
3554,10785
3556,10129
3557,17663
3559,8474
3560,13675
3561,10067
3561,10948
3561,14581
3561,14776
3562,3817
3562,14916
3564,6856
3564,10897
3564,17421
3567,19758
3569,11416
3569,17309
3569,19907
3570,6612
3570,9490
3570,10661
3570,13604
3570,19266
3571,4406
3571,5218
3573,5637
3573,15876
3573,16262
3574,9123
3575,7633
3576,15916
3578,3808
3582,13719
3582,19811
3583,11513
3584,6579
3584,10426
3585,11052
3585,17246
3585,19500
3586,17817
3587,9508
3587,18730
3590,5907
3590,10254
3591,8675
3591,13219
3592,8679
3593,8641
3594,5686
3594,7638
3594,12055
3595,11469
3596,6223
3596,18431
3597,19248
3598,21795
3599,3903
3599,8543
3599,11115
3599,14563
3600,4261
3602,12164
3603,10353
3603,10814
3604,3641
3606,14287
3608,4565
3609,7605
3613,4375
3613,20482
3613,21508
3614,13222
3615,20520
3616,13898
3616,14946
3617,11974
3620,4804
3621,7247
3621,15054
3622,16958
3623,7609
3625,12998
3625,19130
3626,4273
3626,15497
3626,16149
3626,21717
3631,15832
3631,21470
3633,18871
3636,12439
3636,17825
3637,12598
3640,4636
3641,20135
3642,5104
3642,12077
3643,10340
3644,18803
3645,15683
3646,17602
3646,20355
3649,13044
3649,17171
3652,7661
3653,7892
3653,10854
3654,9214
3654,20251
3656,8105
3656,17427
3657,8125
3657,18176
3657,19857
3658,16457
3658,20363
3665,10341
3666,10259
3666,11033
3668,5901
3672,6334
3672,6708
3672,12816
3672,13119
3672,20400
3673,5289
3673,9309
3674,8026
3674,13995
3674,15897
3679,13752
3680,7786
3680,10409
3681,10254
3681,14725
3682,12286
3682,18496
3682,20883
3685,8437
3685,14313
3686,5583
3686,15277
3686,17352
3687,3773
3691,19228
3693,4512
3694,11221
3695,15821
3695,20091
3697,5518
3697,15920
3700,6422
3700,20973
3702,19363
3702,21328
3705,5723
3705,19397
3705,20916
3706,13077
3708,13269
3709,16102
3710,10526
3711,18938
3715,8081
3719,12232
3719,17959
3721,11363
3721,19507
3722,21390
3722,21761
3724,20154
3725,5351
3725,16252
3726,10109
3728,6287
3728,13093
3728,19650
3728,20402
3730,10874
3731,7299
3732,15202
3735,17743
3735,18095
3735,18381
3739,10980
3739,21111
3740,8107
3740,17259
3740,17442
3742,17998
3744,12960
3746,13762
3746,20261
3750,6437
3750,16166
3750,20245
3751,12540
3754,10612
3754,14127
3754,19869
3755,16489
3755,16766
3757,7832
3760,16224
3760,18873
3762,8493
3763,11701
3763,16217
3765,5190
3767,4148
3767,16314
3771,5454
3779,6913
3779,7388
3779,17940
3786,13278
3789,10327
3793,14488
3793,21266
3794,10767
3796,7604
3796,16805
3796,19517
3797,12713
3798,5884
3798,11772
3798,13203
3798,19364
3798,19558
3799,13617
3800,4791
3800,13013
3800,20515
3805,10612
3805,18765
3807,13456
3808,4297
3810,5440
3810,15054
3811,7571
3817,18160
3821,10363
3822,16102
3823,11596
3824,16903
3824,21329
3826,16395
3827,19682
3828,9447
3831,10394
3833,4873
3836,7663
3838,12086
3839,4007
3839,17451
3842,13381
3842,15167
3848,9816
3850,4210
3850,20498
3851,9801
3851,18311
3852,10867
3853,6970
3853,20142
3854,4841
3854,8819
3857,9448
3859,9636
3860,12222
3860,19430
3862,13098
3862,18514
3862,21717
3863,18973
3863,20419
3865,8266
3867,14722
3867,20512
3868,6428
3868,14288
3869,14911
3870,19870
3871,17351
3874,17021
3877,8243
3877,16561
3879,5470
3879,7160
3879,10593
3879,14721
3882,13619
3882,14032
3885,13047
3886,7419
3886,21677
3887,18699
3889,5442
3892,11598
3893,10398
3893,15203
3893,16267
3895,9003
3898,6474
3898,10882
3900,7853
3902,16354
3903,8543
3903,14563
3906,18658
3907,5029
3907,21293
3908,10797
3909,17671
3909,20499
3911,14477
3913,6925
3913,8431
3915,19922
3915,21582
3917,17791
3918,7278
3918,20960
3918,21485
3920,14117
3920,14530
3920,17638
3920,21053
3921,12563
3924,5601
3925,20685
3926,18945
3926,21606
3927,17443
3929,7839
3929,9048
3930,18725
3932,7524
3933,11220
3935,19777
3935,20854
3935,21274
3936,6954
3936,17414
3938,19170
3940,4120
3943,15004
3944,11518
3945,11137
3946,10683
3946,16150
3946,17900
3946,19514
3949,14811
3950,7157
3954,12025
3954,17693
3954,18888
3954,19274
3956,16008
3956,18778
3958,13552
3958,16493
3958,20655
3960,5020
3960,8862
3961,9304
3962,16345
3963,9373
3963,16123
3964,17452
3964,18205
3965,3985
3965,10437
3967,9734
3967,12121
3967,19757
3969,7689
3970,11616
3973,13088
3976,14060
3976,19858
3977,14708
3977,18676
3978,10912
3978,11841
3979,12053
3979,16305
3980,7463
3981,20889
3983,11867
3983,20886
3984,7441
3985,21433
3988,10100
3990,10274
3990,14234
3991,6766
3994,8682
3994,13096
3994,19888
3996,4699
3996,5115
3996,20607
3996,20973
3998,5536
3998,12924
3998,18248
3999,11709
3999,17907
3999,20214
4000,15079
4002,12157
4005,5333
4006,7930
4008,16940
4009,7572
4010,15899
4010,21217
4011,20362
4012,14069
4014,19466
4015,15707
4017,9592
4018,6325
4019,21399
4020,9584
4020,20041
4021,4085
4021,6234
4021,6399
4023,15361
4024,18836
4027,17486
4035,5120
4036,12552
4036,13012
4037,4916
4037,10537
4037,15817
4038,6413
4038,6465
4038,9812
4038,14784
4038,19371
4038,19813
4039,10061
4041,10127
4042,14916
4044,4793
4044,11789
4045,5502
4046,4222
4048,4088
4048,7889
4049,21312
4051,13690
4052,12149
4052,12408
4052,14833
4054,11231
4055,9149
4057,4640
4058,16265
4060,16834
4060,18675
4061,7820
4061,11775
4062,15522
4063,20594
4065,21122
4068,4102
4068,20209
4069,17524
4072,7853
4072,20536
4074,10470
4076,14403
4078,13955
4082,5903
4082,7583
4082,10151
4083,21170
4085,6234
4085,6399
4086,11889
4087,5458
4087,12239
4087,19905
4090,9853
4091,7323
4091,8642
4093,5174
4094,10379
4094,12685
4095,12440
4095,14503
4095,16231
4096,14772
4098,8900
4098,9035
4098,13999
4098,16924
4098,18369
4099,7096
4100,19688
4101,8132
4102,6727
4102,13967
4102,16495
4102,21472
4104,6076
4104,13929
4105,13101
4106,17195
4106,19183
4109,10079
4109,14234
4111,9371
4111,21086
4113,8667
4114,4265
4115,9178
4115,17101
4115,17652
4117,12794
4123,9427
4125,12356
4126,4539
4128,14851
4128,20219
4128,21572
4129,15401
4132,8578
4132,9199
4132,11342
4136,9053
4140,17569
4141,12038
4141,13249
4141,19705
4145,20441
4147,9047
4150,11613
4150,11640
4150,14962
4151,17824
4152,7489
4153,5476
4153,7308
4153,14381
4153,16364
4153,16837
4154,12459
4159,5759
4161,7509
4161,13029
4162,8711
4162,10209
4162,14248
4166,5694
4166,14235
4169,13240
4169,17291
4169,18071
4169,21241
4171,7172
4172,4304
4177,17820
4177,18588
4179,7761
4179,18399
4179,20787
4180,7259
4181,10892
4181,21527
4184,17048
4185,9662
4186,14163
4190,20855
4190,21209
4192,17793
4193,11119
4193,11155
4194,10850
4194,14910
4194,17682
4196,4319
4196,5565
4196,7999
4196,21457
4197,12397
4198,7869
4198,18159
4201,18932
4202,18221
4205,20462
4206,7811
4209,13618
4209,18010
4209,20372
4210,13842
4213,20501
4216,4840
4216,6056
4216,12979
4216,18588
4216,18701
4219,15020
4219,21103
4219,21209
4220,15164
4221,8626
4221,13988
4225,6446
4228,14249
4228,17874
4229,10710
4233,9982
4233,17388
4235,4433
4235,20379
4236,6138
4237,9536
4237,10290
4237,20759
4238,4541
4238,15366
4238,19325
4242,7385
4243,11237
4244,9218
4246,5163
4246,12035
4247,8005
4247,16398
4252,16587
4253,6341
4253,12702
4253,14845
4254,16948
4255,18833
4257,4348
4258,4904
4259,8323
4260,5970
4261,7936
4263,15940
4263,18146
4264,10757
4264,20338
4265,20008
4265,21811
4266,13017
4268,13018
4269,16669
4270,21259
4271,5409
4271,5491
4271,9018
4271,19594
4271,21120
4272,6303
4272,18600
4273,15497
4273,21717
4274,6452
4275,17414
4275,20507
4276,8324
4276,16293
4276,19353
4277,19573
4277,21865
4278,7727
4279,12705
4279,19479
4280,19706
4281,10500
4283,19580
4284,8946
4285,16101
4288,6218
4290,19596
4292,6172
4292,13467
4292,16948
4292,21201
4293,10701
4293,20179
4295,6552
4295,8448
4297,18226
4298,9383
4301,5960
4301,6205
4301,7631
4301,8083
4301,21418
4301,21515
4304,7241
4305,7179
4305,7693
4305,19138
4306,4317
4306,14452
4307,12919
4308,6578
4308,12084
4309,5238
4311,8334
4311,18525
4313,11783
4316,14238
4316,14647
4316,16232
4322,11797
4322,14579
4323,13346
4326,9714
4328,19171
4329,6128
4330,13121
4331,12605
4331,12660
4331,14098
4331,17380
4332,5963
4332,14227
4332,14658
4334,9760
4335,20826
4337,7815
4337,20859
4337,21580
4339,21536
4340,8889
4341,16083
4342,10694
4344,19964
4346,15155
4346,21778
4346,21830
4347,9291
4349,15058
4352,12799
4356,11845
4356,17566
4356,20281
4356,20669
4357,12644
4357,17188
4359,5712
4359,13222
4359,19594
4362,19778
4363,4551
4363,13651
4365,13134
4367,14796
4368,14716
4369,5594
4369,13748
4369,15658
4376,15741
4376,16073
4376,16983
4378,21364
4380,5568
4382,10138
4383,4568
4383,6031
4383,7087
4383,11856
4383,18732
4383,19183
4385,16591
4385,19388
4387,10279
4388,14829
4392,13924
4392,21679
4394,16793
4395,16110
4395,18427
4397,16064
4401,7643
4402,17489
4404,11345
4406,7790
4407,13248
4409,8685
4411,20485
4414,10767
4417,10632
4417,20691
4418,7100
4420,16918
4420,17839
4420,19669
4421,6832
4427,4787
4428,12692
4428,16184
4429,5461
4429,9239
4429,10330
4430,12501
4433,20394
4434,8933
4435,5325
4435,21887
4436,18500
4436,21020
4438,13773
4440,4642
4442,14847
4443,19729
4444,8686
4446,8242
4448,13438
4451,9288
4451,14979
4453,4574
4453,5276
4453,5905
4454,8236
4455,12915
4458,7283
4458,12501
4460,9481
4460,10358
4460,20826
4461,20684
4462,15762
4464,7473
4464,13439
4468,14263
4468,15173
4469,4758
4469,6966
4469,8407
4469,11805
4469,18534
4470,15196
4470,19729
4472,17468
4474,20477
4476,8860
4477,7137
4478,5708
4478,14196
4479,20638
4481,19280
4481,21184
4482,13161
4482,21229
4483,11627
4484,13930
4484,19928
4486,10692
4487,20801
4488,13377
4489,16831
4492,20601
4493,9262
4495,21049
4498,5241
4499,17622
4500,10208
4501,12640
